source,target,weight
demography,the international association for the study of obesity obesity reviews,1
demography,the journal of adolescent health,1
demography,the journal of american history,1
demography,the journal of early adolescence,1
demography,the journal of north african studies,1
annual review of astronomy and astrophysics,journal of physics g nuclear and particle physics,1
demography,the journal of imperial and commonwealth history,1
annual review of astronomy and astrophysics,journal of physics,1
demography,the journal of law economics  policy,1
demography,the journal of law economics and organization,1
demography,the journal of law medicine  ethics,1
annual review of astronomy and astrophysics,journal of physical and chemical reference data,1
demography,the journal of mental health policy and economics,1
annual review of astronomy and astrophysics,journal of phase equilibria and diffusion,1
demography,the journal of nervous and mental disorder,1
annual review of astronomy and astrophysics,journal of industrial ecology,1
demography,the psychoanalytic study of the child,1
annual review of astronomy and astrophysics,journal of high energy physics,1
demography,university of chicago legal forum,1
annual review of astronomy and astrophysics,journal of cosmology,1
demography,trends in genetics,1
demography,trends parasitol,1
demography,trinity economics papers,1
demography,tulane studies in zoology,1
demography,u660eu6e05u5c0fu8bf4u7814u7a76,1
demography,uc davis law review,1
demography,ucla center for health policy research,1
demography,united states reports,1
demography,university avenue undergraduate journal of economics,1
demography,university of georgia school of lawjournals,1
annual review of astronomy and astrophysics,journal of geophysical research planets,1
demography,university of illinois law review,1
demography,university of maryland law journal of race religion gender  class,1
annual review of astronomy and astrophysics,journal of chemical education,1
demography,university of st thomas law journal,1
demography,university of wollongong,1
annual review of astronomy and astrophysics,journal of biological inorganic chemistry,1
demography,urban history,1
demography,usa today,1
demography,vaccine,1
demography,victorian literature and culture,1
demography,transscripts an interdisciplinary online journal in the humanities and social sciences,1
demography,translational andrology and urology,1
annual review of astronomy and astrophysics,journal of electron spectroscopy and related phenomena,1
annual review of astronomy and astrophysics,journal of energy,1
annual review of astronomy and astrophysics,journal of experimental and theoretical physics letters,1
demography,the scandinavian journal of economics,1
annual review of astronomy and astrophysics,journal of environmental science and health part a,1
demography,the southern sudan gazette no 1,1
demography,the step journal,1
demography,the supreme court review,1
demography,the unesco courier,1
demography,the yale law journal,1
demography,theatre journal,1
demography,theoretical criminology,1
demography,theoretical population biology,1
demography,theory and society,1
demography,theory culture  society,1
demography,theory in biosciences,1
demography,thesis of doctorate of education at the university of rochester,1
demography,tijdschrift voor economische en sociale geografie,1
demography,tijdschrift voor sociale wetenschappen,1
demography,tissue antigens,1
demography,toward understanding homelessness the 2007 national symposium on homelessness research,1
demography,townsend letter for doctors  patients,1
demography,traces of indiana and midwestern history,1
deepsea research,european journal of biochemistry,1
deepsea research,estuarine coastal and shelf science,1
danareport,journal of the marine biological association of the uk,1
data mining and knowledge discovery,journal of chemometrics,1
data mining and knowledge discovery,international journal of pattern recognition and artificial intelligence,1
data mining and knowledge discovery,ismb96 proceedings,1
