source,target,weight
microbial ecology,weed science,2
am nat,j hered,2
cochrane database of systematic reviews,neurorehabil neural repair,2
appl microbiol biotechnol,journal of economic entomology,2
appl microbiol biotechnol,journal of dairy research,2
microbiol rev,scientific reports,2
advances in imaging and electron physics,materials science and engineering r reports,2
microbiol rev,sci am,2
evolution,the embo journal,2
evolution,the economist,2
cochrane database of systematic reviews,neuroscience bulletin,2
appl microbiol biotechnol,journal of biotechnology,2
evolution,the contemporary review,2
cochrane database of systematic reviews,neurosurg rev,2
microbiol rev,q rev biophys,2
journal of chemical biology,life sciences,2
evolution,the cleft palatecraniofacial journal,2
cochrane database of systematic reviews,neurotoxicology,2
evolution,the classical journal,2
microbiol rev,process biochemistry,2
appl microbiol biotechnol,journal of applied microbiology,2
evolution,the chronicle of higher education,2
evolution,the canadian fieldnaturalist,2
microbiol rev,proceedings of the american philosophical society,2
microbiol rev,proc nutr soc,2
journal of chemical biology,nature,2
journal of chemical biology,neuroendocrinology,2
microbiol rev,proc biol sci,2
appl microbiol biotechnol,journal of apicultural research,2
evolution,the english journal,2
cochrane database of systematic reviews,neuropsychology review,2
advances in imaging and electron physics,phil mag,2
cochrane database of systematic reviews,neuropsychology,2
cochrane database of systematic reviews,neurochemistry international,2
cochrane database of systematic reviews,neurochirurgie,2
appl microbiol biotechnol,journal of molecular evolution,2
appl microbiol biotechnol,journal of molecular biology,2
ann thorac surg,endocr pract,2
cochrane database of systematic reviews,neurogastroenterol motil,2
appl microbiol biotechnol,journal of inherited metabolic disease,2
cochrane database of systematic reviews,neuroimage clinical,2
evolution,the herpetological journal,2
cochrane database of systematic reviews,neurol neurochir pol,2
evolution,the guardian,2
appl microbiol biotechnol,journal of inborn errors of metabolism and screening,2
microbiol rev,the embo journal,2
appl microbiol biotechnol,journal of health care for the poor and underserved,2
evolution,the great lakes entomologist,2
cochrane database of systematic reviews,neurologist,2
microbiol rev,the american journal of medicine,2
cochrane database of systematic reviews,neurology india,2
cochrane database of systematic reviews,neuromodulation,2
ann thorac surg,endosc surg allied technol,2
appl microbiol biotechnol,journal of geriatric psychiatry and neurology,2
appl microbiol biotechnol,journal of general microbiology,2
evolution,the gardens bulletin singapore,2
microbiol rev,syst biol,2
evolution,the gardeners chronicle,2
microbiol rev,structure,2
cochrane database of systematic reviews,neuropsychological rehabilitation,2
microbiol rev,proc bayl univ med cent,2
microbiol rev,plos pathog,2
microbiol rev,the new england journal of medicine,2
microbiol rev,nature reviews genetics,2
cochrane database of systematic reviews,nutrition research,2
journal of chemical biology,the journal of clinical endocrinology and metabolism,2
microbiol rev,nature biotechnology,2
appl microbiol biotechnol,j neuropsychiatry clin neurosci,2
cochrane database of systematic reviews,obes surg,2
appl microbiol biotechnol,j nat prod,2
advances in imaging and electron physics,reviews of modern physics,2
journal of chemical biology,the journal of pharmacology and experimental therapeutics,2
microbiol rev,nat prod rep,2
microbiol rev,nat methods,2
evolution,tetrahedron letters,2
cochrane database of systematic reviews,obstetrics and gynecology clinics of north america,2
ann thorac surg,experimental  clinical cardiology,2
advances in imaging and electron physics,solidstate electronics,2
microbiol rev,mutat res,2
advances in imaging and electron physics,surface and interface analysis,2
cochrane database of systematic reviews,occupational and environmental medicine,2
appl microbiol biotechnol,j math biol,2
cochrane database of systematic reviews,occupational therapy in health care,2
appl microbiol biotechnol,j lipid res,2
cochrane database of systematic reviews,occupational therapy now,2
cochrane database of systematic reviews,oceanic linguistics,2
cochrane database of systematic reviews,og,2
microbiol rev,mol ther,2
cochrane database of systematic reviews,oman medical journal,2
appl microbiol biotechnol,j infect,2
microbiol rev,mol membr biol,2
evolution,the american journal of emergency medicine,2
microbiol rev,nature reviews microbiology,2
cochrane database of systematic reviews,nih consens state sci statements,2
cochrane database of systematic reviews,nutrition  metabolism,2
cochrane database of systematic reviews,nihgov,2
microbiol rev,plos genetics,2
cochrane database of systematic reviews,nihon rinsho,2
microbiol rev,plos computational biology,2
microbiol rev,plos biology,2
microbiol rev,plant cell,2
appl microbiol biotechnol,journal american water works association,2
evolution,the birds of north america,2
microbiol rev,physiol res,2
microbiol rev,photochemistry and photobiology,2
appl microbiol biotechnol,jama internal medicine,2
ann thorac surg,eur j surg oncol,2
cochrane database of systematic reviews,nouvelle bibliothxe8que mxe9dicale,2
microbiol rev,osiris,2
appl microbiol biotechnol,j zhejiang univ sci b,2
journal of chemical biology,sleep medicine reviews,2
microbiol rev,oncogene,2
evolution,the american mathematical monthly,2
microbiol rev,nutrition,2
microbiol rev,new york times,2
cochrane database of systematic reviews,nutr j,2
cochrane database of systematic reviews,nutr res rev,2
cochrane database of systematic reviews,nutr rev,2
microbiol rev,new england journal of medicine,2
appl microbiol biotechnol,j sci food agric,2
appl microbiol biotechnol,j public health manag pract,2
ann thorac surg,european journal of echocardiography,2
cochrane database of systematic reviews,neurochemical research,2
cochrane database of systematic reviews,neurobiology of disease,2
appl microbiol biotechnol,drug design development and therapy,2
microbiol spectr,trends genet,2
microbiol spectr,scientific american,2
cochrane database of systematic reviews,molecular phylogenetics and evolution,2
microbiol spectr,plos genet,2
ann thorac surg,curr opin cardiol,2
appl microbiol biotechnol,mikrobiyol bul,2
microbiol spectr,plos biol,2
journal of chemical  engineering data,ullmanns encyclopedia of industrial chemistry,2
cochrane database of systematic reviews,monaldi archives for chest disease,2
journal of chemical  engineering data,university world news,2
cochrane database of systematic reviews,monitor on psychology,2
cochrane database of systematic reviews,monthly vital statistics report,2
microbiol spectr,nucleic acids res,2
journal of chemical  engineering data,veterinary medicine,2
microbiol spectr,nature ecology  evolution,2
microbiol spectr,nature communications,2
cochrane database of systematic reviews,msphere,2
evolution,the metropolitan museum of art bulletin,2
microbiol spectr,nat genet,2
cochrane database of systematic reviews,multidisciplinary respiratory medicine,2
appl microbiol biotechnol,methods enzymol,2
cochrane database of systematic reviews,muscles ligaments and tendons journal,2
cochrane database of systematic reviews,mutagenesis,2
appl microbiol biotechnol,medicinal research reviews,2
microbiol spectr,microbiology,2
ann thorac surg,current opinion in cardiology,2
microbiol sci,virology,2
cochrane database of systematic reviews,mycopathologia,2
cochrane database of systematic reviews,molecular nutrition and food research,2
microbiol spectr,trends in genetics,2
microbiol sci,veterinary and comparative oncology,2
evolution,the observatory,2
evolution,the proceedings of the twentyfirst world congress of philosophy,2
evolution,the plantsman,2
cochrane database of systematic reviews,mmw fortschritte der medizin,2
microbiological research,microbiology,2
appl microbiol biotechnol,molecular nutrition  food research,2
evolution,the plant cell online,2
cochrane database of systematic reviews,mmwr recommendations and reports  centers for disease control,2
cochrane database of systematic reviews,mmwr supplements,2
cochrane database of systematic reviews,mmwr surveill summ,2
appl microbiol biotechnol,molecular ecology,2
microbiological research,microbiological research,2
microbiological journal,windahlia,2
evolution,the plant cell,2
microbiological journal,transactions of the british mycological society,2
cochrane database of systematic reviews,modern pathology,2
cochrane database of systematic reviews,mol biol rep,2
cochrane database of systematic reviews,mol cancer res,2
microbiological journal,transactions and proceedings of the royal society of south australia,2
evolution,the physician and sportsmedicine,2
evolution,the pediatric infectious disease journal,2
cochrane database of systematic reviews,mol nutr food res,2
microbiological journal,persoonia,2
microbiological journal,mycotaxon,2
cochrane database of systematic reviews,molecular and cellular endocrinology,2
journal of chemical  engineering data,toxicological sciences,2
journal of chemical  engineering data,toxicology and applied pharmacology,2
appl microbiol biotechnol,mol cell biochem,2
cochrane database of systematic reviews,mycoses,2
microbiol sci,urology,2
ann thorac surg,emergency medicine practice,2
appl microbiol biotechnol,lancet infect dis,2
ann thorac surg,echocardiography,2
microbiol rev,virology journal,2
evolution,the journal of applied poultry research,2
appl microbiol biotechnol,journal of the science of food and agriculture,2
appl microbiol biotechnol,journal of the neurological sciences,2
appl microbiol biotechnol,journal of the marine biological association of the united kingdom,2
microbiol rev,vaccine,2
cochrane database of systematic reviews,nature reviews nephrology,2
microbiol rev,urol nurs,2
appl microbiol biotechnol,journal of the association of physicians of india,2
ann thorac surg,embo j,2
microbiol rev,trends in microbiology,2
evolution,the journal of abnormal and social psychology,2
ann thorac surg,emerg med j,2
appl microbiol biotechnol,journal of scientific and industrial research,2
microbiol rev,trends genet,2
cochrane database of systematic reviews,nederlands tijdschrift voor tandheelkunde,2
appl microbiol biotechnol,journal of psychiatric research,2
microbiol rev,trends cell biol,2
appl microbiol biotechnol,journal of pharmacy  pharmaceutical sciences,2
advances in imaging and electron physics,biographical memoirs of fellows of the royal society,2
cochrane database of systematic reviews,nephron,2
cochrane database of systematic reviews,neth j med,2
evolution,the international journal of robotics research,2
microbiol rev,therapeutic advances in gastroenterology,2
evolution,the international journal of psychoanalysis,2
appl microbiol biotechnol,journal of neurology neurosurgery and psychiatry,2
appl microbiol biotechnol,kidney int,2
microbiol rev,world journal of gastroenterology,2
appl microbiol biotechnol,mbio,2
appl microbiol biotechnol,lancet neurol,2
cochrane database of systematic reviews,n z med j,2
microbiol sci,tumour biology,2
cochrane database of systematic reviews,nasa tech briefs,2
cochrane database of systematic reviews,nasatm81277,2
evolution,the journal of sexual medicine,2
evolution,the journal of sex research,2
journal of chemical and engineering data,phd thesis at the technical university of denmark department of chemical engineering,2
journal of chemical and engineering data,phys rev e,2
journal of chemical and engineering data,physics and chemistry of liquids,2
journal of chemical and engineering data,society of petroleum engineers journal,2
cochrane database of systematic reviews,nat rev cardiol,2
cochrane database of systematic reviews,nat rev drug discov,2
evolution,the journal of nutritional biochemistry,2
cochrane database of systematic reviews,nat rev gastroenterol hepatol,2
microbiol sci,plos one,2
ann thorac surg,dig dis sci,2
ann thorac surg,dis chest,2
cochrane database of systematic reviews,national review,2
appl microbiol biotechnol,macromolecules,2
journal of chemical and pharmaceutical research,journal of pharmacognosy and phytochemistry,2
microbiol rev,z physiol chem,2
advances in imaging,the journal of physical chemistry b,2
evolution,the journal of clinical investigation,2
appl microbiol biotechnol,life sci,2
ann thorac surg,echo research and practice,2
appl microbiol biotechnol,letters in applied microbiology,2
appl microbiol biotechnol,lett appl microbiol,2
evolution,technical report no 2 santa fe new mexico,2
microbiol rev,mol gen genet,2
cochrane database of systematic reviews,oncology letters,2
appl microbiol biotechnol,febs letters,2
evolution,skeptical inquirer,2
microbiol mol biol rev,pediatr infect dis j,2
appl microbiol biotechnol,faseb j,2
cochrane database of systematic reviews,physical therapy reviews,2
appl microbiol biotechnol,fabad j pharm sci,2
cochrane database of systematic reviews,physics letters a,2
journal of chemical ecology,journal of field ornithology,2
cochrane database of systematic reviews,physiol behav,2
cochrane database of systematic reviews,physiol meas,2
evolution,sierra club,2
microbiol mol biol rev,oncogene,2
microbiol mol biol rev,oecologia,2
cochrane database of systematic reviews,physiology,2
microbiol mol biol rev,nutritional neuroscience,2
cochrane database of systematic reviews,physiother can,2
advances in immunology,cancer immunology immunotherapy,2
appl microbiol biotechnol,expert rev anti infect ther,2
advances in immunology,cellular  molecular immunology,2
cochrane database of systematic reviews,physiotherapy research international,2
cochrane database of systematic reviews,physiotherapy theory and practice,2
microbiol mol biol rev,neurosci biobehav rev,2
microbiol mol biol rev,neuron,2
am nat,hum biol,2
appl microbiol biotechnol,european journal of organic chemistry,2
cochrane database of systematic reviews,phytother res,2
journal of chemical ecology,journal of forensic and legal medicine,2
microbiol mol biol rev,nature structural  molecular biology,2
advances in immunology,british medical bulletin,2
cochrane database of systematic reviews,phys med rehabil clin n am,2
microbiol mol biol rev,nature reviews neuroscience,2
cochrane database of systematic reviews,phys med biol,2
cochrane database of systematic reviews,pharmacol rev,2
microbiol mol biol rev,plant molecular biology,2
cochrane database of systematic reviews,pharmacological reports,2
appl microbiol biotechnol,free radic res,2
cochrane database of systematic reviews,pharmacology,2
journal of chemical ecology,journal of environmental quality,2
appl microbiol biotechnol,foreign affairs,2
appl microbiol biotechnol,food chem toxicol,2
