source,target,weight
applied mechanics and materials,time,1
clinical infectious diseases,information polity,1
clinical infectious diseases,information systems management,1
clinical infectious diseases,information systems research,1
applied mechanics and materials,technology and culture,1
clinical infectious diseases,inpharma,1
clinical infectious diseases,institute for laboratory animal research journal,1
applied mechanics and materials,technological forecasting and social change,1
applied mechanics and materials,technikgeschichte,1
applied mechanics and materials,wired,1
clinical infectious diseases,int j dermatol,1
applied mechanics and materials,synthesis,1
clinical infectious diseases,int j fertil womens med,1
clinical infectious diseases,int j food microbiol,1
clinical infectious diseases,int j immunopathol pharmacol,1
applied mechanics and materials,surface science,1
applied mechanics and materials,studies in computational intelligence,1
clinical infectious diseases,int j parasitol,1
applied mechanics and materials,society of manufacturing engineers,1
applied mechanics and materials,small,1
applied mechanics and materials,virology,1
clinical infectious diseases,infectious diseases in clinical practice,1
clinical infectious diseases,int j tb lung dis,1
applied mechanics reviews,dyna,1
clinical infectious diseases,indian journal of palliative care,1
clinical infectious diseases,indian journal of pathology and microbiology,1
applied mechanics reviews,frontiers in robotics and ai,1
clinical infectious diseases,indian journal of pharmaceutical sciences,1
clinical infectious diseases,indian journal of psychiatry,1
applied mechanics reviews,erkenntnis,1
clinical infectious diseases,indian journal of vascular and endovascular surgery,1
applied mechanics reviews,ergonomics,1
clinical infectious diseases,indonesian journal of gastroenterology hepatology  digestive endoscopy,1
applied mechanics reviews,energy  fuels,1
applied mechanics reviews,current biology,1
applied mechanics and materials,wood and fiber science,1
applied mechanics reviews,computer methods in applied mechanics and engineering,1
applied mechanics reviews,computational and mathematical methods in medicine,1
applied mechanics reviews,cmes computer modeling in engineering  sciences,1
applied mechanics reviews,civil engineering,1
applied mechanics reviews,china ocean engineering,1
applied mechanics reviews,cell reports,1
applied mechanics reviews,cell,1
clinical infectious diseases,infection ecology  epidemiology,1
applied mechanics mechatronics and intelligent systemsproceedings of the 2015 international conference,third world thematics a twq journal,1
applied mechanics and materials,zeitschrift fxfcr physik,1
clinical infectious diseases,int j syst evol microbiol,1
applied mechanics and materials,science brevia,1
clinical infectious diseases,global library of womens medicine,1
applied mechanics and materials,phys rev,1
applied mechanics and materials,physical review,1
clinical infectious diseases,international journal of colorectal disease,1
applied mechanics and materials,physica scripta,1
applied mechanics and materials,physica c,1
clinical infectious diseases,international journal of eating disorders,1
clinical infectious diseases,international journal of economics  business administration,1
applied mechanics and materials,physica b,1
applied mechanics and materials,phys rev lett,1
clinical infectious diseases,international journal of experimental pathology,1
applied mechanics and materials,phys rev b,1
clinical infectious diseases,international journal of geriatric psychiatry,1
clinical infectious diseases,international journal of clinical and experimental hypnosis,1
clinical infectious diseases,international journal of heat and mass transfer,1
clinical infectious diseases,international journal of hygiene and environmental health,1
clinical infectious diseases,international journal of infection control,1
applied mechanics and materials,phoenix classics journal,1
clinical infectious diseases,international journal of intercultural relations,1
clinical infectious diseases,international journal of manpower,1
clinical infectious diseases,international journal of mass spectrometry,1
applied mechanics and materials,philosophical transactions of the royal society of london,1
applied mechanics and materials,philosophical magazine,1
clinical infectious diseases,international journal of medical science and public health,1
applied mechanics and materials,physics today,1
clinical infectious diseases,international journal of burns and trauma,1
clinical infectious diseases,int orthop,1
clinical infectious diseases,international brazilian journal of urology,1
applied mechanics and materials,science advances,1
applied mechanics and materials,revue de chimie minxe9rale,1
applied mechanics and materials,revista internacional de mxe9todos numxe9ricos para cxe1lculo y disexf1o en ingenierxeda,1
clinical infectious diseases,internal and emergency medicine,1
applied mechanics and materials,quantum information  computation,1
clinical infectious diseases,internal medicine news,1
applied mechanics and materials,quality progress,1
clinical infectious diseases,international archives of allergy and immunology,1
applied mechanics and materials,pure and applied chemistry,1
clinical infectious diseases,international biodeterioration  biodegradation,1
clinical infectious diseases,international dental journal,1
clinical infectious diseases,international journal of biomedical science,1
clinical infectious diseases,international endodontology journal,1
clinical infectious diseases,international immunology,1
clinical infectious diseases,international journal for equity in health,1
applied mechanics and materials,progress in materials science,1
clinical infectious diseases,international journal for parasitology drugs and drug resistance,1
applied mechanics and materials,proceedings of the 1996 canadian cfd conference,1
clinical infectious diseases,international journal for quality in health care,1
clinical infectious diseases,international journal of agriculture and biology,1
applied mechanics and materials,proc r soc lond,1
applied mechanics and materials,plos one,1
clinical infectious diseases,indian journal of medical specialities,1
applied mechanics reviews,heat and mass transfer,1
applied mechanics reviews,ieee global humanitarian technology conference ghtc 2014,1
clinical infectious diseases,hematologyoncology and stem cell therapy,1
clinical infectious diseases,health psychology,1
clinical infectious diseases,health research policy and systems,1
clinical infectious diseases,health soc work,1
clinical infectious diseases,health statistics quarterly,1
clinical infectious diseases,health technol assess,1
applied microbiology,aquaculture international,1
clinical infectious diseases,healthcare informatics research,1
clinical infectious diseases,heart  lung the journal of acute and critical care,1
applied methods for trade policy analysis,dynamic issues in applied commercial policy analysis,1
clinical infectious diseases,hematology amsterdam netherlands,1
applied mechanics reviews,wood and fiber science,1
clinical infectious diseases,health policy and planning,1
clinical infectious diseases,herpesviridae,1
clinical infectious diseases,hihon iji shimpor,1
clinical infectious diseases,hist philos life sci,1
clinical infectious diseases,hist sci med,1
clinical infectious diseases,histol histopathol,1
clinical infectious diseases,histology and histopathology,1
applied mechanics reviews,the chartered institute of ergonomics and human factors,1
applied mechanics reviews,soft matter,1
clinical infectious diseases,histxf3ria cixeancias saxfademanguinhos,1
applied mechanics reviews,science trends,1
applied microbiology,aquatic living resources,1
clinical infectious diseases,health policy,1
clinical infectious diseases,indian journal of medical ethics,1
clinical infectious diseases,harefuah,1
applied microbiology,archives of surgery,1
clinical infectious diseases,gms current topics in otorhinolaryngology head and neck surgery,1
clinical infectious diseases,grand rounds,1
applied microbiology,archives of oral biology,1
clinical infectious diseases,gu0127aqda kau017cin banda san filep ad 1851,1
