source,target,weight
drum,keyboard magazine japan,1
drum,q magazine,1
drum,rock sound,1
drum,u30d8u30c9u30d0u30f3headbang,1
drum a magazine of africa for africa  page 17,pace,1
drum a magazine of africa for africa  page 17,the beat,1
drum and croaker,evolution  development,1
drum and croaker,frontiers in zoology,1
drugtopics,the new england journal of medicine,1
drum and croaker,galathea report,1
drum and croaker,geobios,1
drum and croaker,geological journal,1
drum and croaker,geological society london special publications,1
drum and croaker,johnsonia,1
drum and croaker,journal of morphology,1
drum and croaker,journal of shellfish research,1
drum and croaker,journal of the geological society,1
annals of the history of computing,journal of the american medical informatics association,1
drum and croaker,natural history,1
drugtopics,thoracic surgery clinics,1
drugtopics,the lancet respiratory medicine,1
drustvena istrazivanja,teaching sociology,1
drugtopics,journal of clinical epidemiology,1
drugs under experimental and clinical research,thorax,1
drugs under experimental and clinical research,us news  world report,1
drugtopics,drugtopics,1
drugtopics,eur j cardiothorac surg,1
drugtopics,evidence reporttechnology assessment,1
drugtopics,international journal of clinical practice,1
drugtopics,j obstet gynaecol,1
drugtopics,j thorac cardiovasc surg,1
drugtopics,j thorac surg,1
annals of the history of computing,journal of the royal statistical society,1
drugtopics,journal of general internal medicine,1
drugtopics,the journal of heart and lung transplantation,1
drugtopics,journal of physiotherapy,1
drugtopics,journal of translational internal medicice,1
drugtopics,lancet,1
drugtopics,n engl j med,1
drugtopics,neurourology and urodynamics,1
drugtopics,obstetrics and gynecology,1
drugtopics,revista brasileira de ginecologia e obstetricia,1
drugtopics,surgery gynecology and obstetrics,1
drugtopics,the annals of thoracic surgery,1
annals of the history of computing,journal of the royal society of arts,1
drum and croaker,palaeogeography palaeoclimatology palaeoecology,1
drum and croaker,palaeontology,1
drum and croaker,papers from the institute of archaeology,1
druskonis,lithuanian quarterly journal of arts and sciences,1
drumheller mail,strathmore times,1
drumheller mail,the recordgazette,1
drumlummon views,montana the magazine of western history,1
drummer magazine,mach,1
drummer magazine,powerplay  6  7,1
drummer magazine,the sandmutopian guardian,1
drums and percussion magazine,jazz journal,1
drums and percussion magazine,jazzthetik,1
drums and percussion magazine,jazzthing,1
annals of the history of computing,journal of economic literature,1
druskonis,orange coast,1
drum and croaker,pnas,1
drustvena istrazivanja,inquiries journal,1
drustvena istrazivanja,journal of broadcasting  electronic media,1
drustvena istrazivanja,journal of computermediated communication,1
drustvena istrazivanja,journal of media psychology,1
drustvena istrazivanja,journal of political marketing,1
drustvena istrazivanja,journal of product  brand management,1
drustvena istrazivanja,public health ethics,1
drustvena istrazivanja,science,1
drustvena istrazivanja,social science  medicine,1
drustvena istrazivanja,springer series in social psychology,1
annals of the history of computing,journal of logic language and information,1
drumhead,whats on,1
drumhead,the sunday times,1
drumhead,the album network,1
drum and croaker,proceedings of the california academy of sciences,1
drum and croaker,proceedings of the royal society b,1
drum and croaker,researchgate,1
drum and croaker,systematic parasitology,1
drum and croaker,systematic zoology,1
drum and croaker,systematics and biodiversity,1
drum and croaker,the biological bulletin,1
drum and croaker,university of california publications in zoology,1
drum magazine,entertainment weekly,1
drum magazine,jse magazine,1
drum magazine,mojo,1
drum magazine,the potrero view,1
drum magazine,us weekly,1
drum magazine,young movers  shakers magazine,1
drum media,inpress,1
drum media,rip it up,1
drum media,rolling stone australia,1
drum south african magazine,ebony,1
drum south african magazine,time,1
drumhead,kerrang,1
drumhead,modern drummer,1
dtsch arztebl int,postgrad med j,1
annals of the history and philosophy of biology,naturwissenschaften,1
dtsch arztebl int,postgraduate medicine,1
dublin historical record,the dublin journal of medical science,1
dublin historical record,scandinavian studies,1
dublin historical record,scottish archaeological journal,1
annals of the entomological society of america,zoologicheskii zhurnal u0417u043eu043eu043bu043eu0433u0438u0447u0435u0441u043au0438u0439 u0436u0443u0440u043du0430u043b,1
dublin historical record,seanchas ardmhacha journal of the armagh diocesan historical society,1
dublin historical record,seirbhxeds phoiblxed,1
annals of the entomological society of america,zoological studies,1
dublin historical record,the american bibliopolist,1
dublin historical record,the antiquaries journal,1
dublin historical record,the artjournal,1
dublin historical record,the british medical journal,1
annals of the entomological society of america,zoologica,1
dublin historical record,saothar,1
annals of the entomological society of america,zoologia,1
dublin historical record,the irish times,1
dublin historical record,the journal of legal history,1
dublin historical record,the journal of military history,1
dublin historical record,the journal of the royal historical and archaeological association of ireland,1
dublin historical record,the medieval review,1
annals of the entomological society of america,zeitschrift fxfcr systematische hymenopterologie und dipterologie,1
dublin historical record,the numismatic chronicle and journal of the numismatic society,1
dublin historical record,the practical mechanic and engineers magazine,1
annals of the entomological society of america,zeitschrift fxfcr parasitenkunde,1
dublin historical record,scandinavian journal of history,1
dublin historical record,sagabook of the viking club society for northern research,1
annals of the entomological society of america,zeitschrift fxfcr die gesammten naturwissenschaften,1
annals of the entomological society of quebec,antennae,1
dublin historical record,hnet reviews,1
dublin historical record,international review of scottish studies,1
dublin historical record,irish arts review,1
annals of the faculty of engineering hunedoara  international journal of engineering,environmental management,1
dublin historical record,journal of the galway archaeological and historical society,1
dublin historical record,journal of the royal society of antiquaries of ireland,1
annals of the european academy of sciences,journal of membrane science,1
annals of the european academy of sciences,fluctuation and noise letters,1
dublin historical record,literature compass,1
annals of the european academy of sciences,chemical engineering science,1
dublin historical record,medium xc6vum,1
annals of the entomological society of america,zoologische jahrbxfccher abteilung fxfcr systematik xd6kologie und geographie der tiere,1
dublin historical record,monastic research bulletin,1
dublin historical record,north munster antiquarian journal,1
annals of the entomological society of america,zoos print journal,1
dublin historical record,northern studies,1
dublin historical record,proc soc antiq scot,1
annals of the entomological society of america,zoologischer anzeiger  a journal of comparative zoology,1
dublin historical record,proceedings of the suffolk institute of archxe6ology,1
dublin historical record,renfrewshire local history forum journal,1
dublin historical record,revue celtique,1
dublin historical record,revue numismatique,1
dublin historical record,the sports historian,1
dublin historical record,transactions of the gaelic society of inverness,1
dublin james joyce journal,the quarterly review,1
dublin j med chem sci,j plastic surgery,1
dublin hospital reports,journal of nutrition,1
dublin institute of advanced studies,xc9riu,1
dublin j med chem sci,hand clin,1
dublin j med chem sci,hand surgery,1
dublin j med chem sci,j clin imaging sci,1
dublin j med chem sci,j craniofac surg,1
dublin j med chem sci,j dent res,1
dublin j med chem sci,j fetal diagn ther,1
dublin j med chem sci,j hand surg br vol,1
dublin j med chem sci,j pediatr,1
dublin j med chem sci,journal of pediatric orthopaedics,1
dublin hospital gazette,the civil engineer and architects journal,1
dublin j med chem sci,orthopedics,1
dublin j med chem sci,pediatric neursci,1
annals of the entomological society of america,wilderness  environmental medicine,1
dublin j med chem sci,the journal of foot and ankle surgery,1
dublin j med chem sci,the yale journal of biology and medicine,1
annals of the entomological society of america,wetland science,1
annals of the entomological society of america,western north american naturalist,1
dublin j med sci,the nineteenth century and after,1
dublin j med sci,ulster med j,1
dublin james joyce journal,mfs modern fiction studies,1
dublin hospital gazette,the new phytologist,1
dublin hospital gazette,the art journal,1
annals of the entomological society of america,z bienenforsch,1
dublin hosp rec,oral diseases,1
dublin historical record,transactions of the royal historical society,1
dublin historical record,trowel,1
dublin historical record,viking and medieval scandinavia,1
dublin historical record,village magazine,1
annals of the entomological society of america,yard  garden line news,1
annals of the entomological society of america,wing beats,1
dublin hosp rec,european journal of cancer part b,1
dublin hosp rec,journal of current ophthalmology,1
dublin hosp rec,journal of investigative and clinical dentistry,1
dublin hosp rec,medscape,1
dublin hosp rec,oral surgery oral medicine and oral pathology,1
dublin hospital gazette,the architectural magazine and journal,1
dublin hosp rec,oral surgery oral medicine oral pathology oral radiology and endodontics,1
dublin hosp rec,shanghai kou qiang yi xue  shanghai journal of stomatology,1
dublin hosp rec,skull base surg,1
dublin hosp rec,skull base surgery,1
dublin hosp rec,the journal of pathology,1
dublin hosp rec,the new zealand dental journal,1
dublin hosp rec,tohoku j exp med,1
dublin hosp rec,turk patoloji dergisi,1
dublin hospital gazette,new phytologist,1
dublin hospital gazette,survey of london,1
dublin historical record,history of psychiatry,1
annals of the faculty of engineering hunedoara  international journal of engineering,ethics  the environment,1
dublin historical record,history compass,1
du bois review social science research on race,public opinion quarterly,1
du bois review social science research on race,michigan law review,1
du bois review social science research on race,national geographic magazine,1
du bois review social science research on race,new prairie press,1
du bois review social science research on race,new voices in psychology,1
du bois review social science research on race,nwsa journal,1
du bois review social science research on race,ohio history journal,1
du bois review social science research on race,peace and conflict journal of peace psychology,1
du bois review social science research on race,personality and social psychology review,1
du bois review social science research on race,psychology of women quarterly,1
du bois review social science research on race,public health reports,1
du bois review social science research on race,quarterly journal of economics,1
du bois review social science research on race,journal of womens health,1
du bois review social science research on race,raven,1
du bois review social science research on race,review of black political economy,1
du bois review social science research on race,sex roles,1
du bois review social science research on race,social forces,1
du bois review social science research on race,social problems,1
du bois review social science research on race,social science  medicine,1
du bois review social science research on race,social text,1
du bois review social science research on race,social work in public health,1
du bois review social science research on race,sociological forum,1
du bois review social science research on race,southwestern historical quarterly,1
du bois review social science research on race,michigan journal of gender  law,1
du bois review social science research on race,journal of vocational behavior,1
dublin historical record,group for the study of irish historic settlement,1
du bois review social science research on race,journal of applied social psychology,1
du bois review social science research on race,geojournal,1
du bois review social science research on race,group dynamics theory research and practice,1
du bois review social science research on race,hypatia,1
du bois review social science research on race,international journal of intercultural relations,1
du bois review social science research on race,international journal of psychology,1
du bois review social science research on race,iowa law review,1
du bois review social science research on race,japanese psychological research,1
du bois review social science research on race,journal of african american studies,1
du bois review social science research on race,journal of american history,1
du bois review social science research on race,journal of american studies,1
du bois review social science research on race,journal of counseling psychology,1
du bois review social science research on race,journal of urban economics,1
du bois review social science research on race,journal of economic history,1
du bois review social science research on race,journal of experimental child psychology,1
du bois review social science research on race,journal of housing economics,1
du bois review social science research on race,journal of human resources,1
du bois review social science research on race,journal of law and economics,1
du bois review social science research on race,journal of lgbt issues in counseling,1
du bois review social science research on race,journal of personality,1
annals of the faculty of engineering hunedoara  international journal of engineering,journal of education for sustainable development,1
du bois review social science research on race,journal of planning education and research,1
du bois review social science research on race,journal of urban affairs,1
du bois review social science research on race,symbolic interaction,1
du bois review social science research on race,the arkansas historical quarterly,1
du bois review social science research on race,the black scholar,1
du017euboks,rock,1
du soin au rite dans lenfance,le manjak,1
du soin au rite dans lenfance,prxe9voir et prxe9dire la maladie,1
du soin au rite dans lenfance,soronda revista de estudos guineenses,1
du0119bowieu015bci,du0119bowieu015bci,1
du014dku014d,modern asian studies,1
du014dku014d,the journal of americaneast asian relations,1
du014dku014d,the journal of military history,1
du017euboks,hit meseca,1
du017euboks,nedeljnik,1
du017euboks,record collector,1
annals of the faculty of engineering hunedoara  international journal of engineering,international journal of transpersonal studies,1
du bois review social science research on race,the gettysburg college journal of the civil war era,1
du017euboks,tylko rock,1
